Site ID OCK;Company site name;Region;Province;District;Site locate Address;Long;Lat;Subsidiary;Entity,,,,,,,,
30KHA1020;Tan Son (Ninh Tan 1);Central;Khanh Hoa;Ninh Hòa;Tân Sơn - Xã Ninh Xuân -  TX.Ninh Hòa- Tỉnh Khánh Hòa;109,00598;12,49831;VNC55;VNC55,,,,,,
30KHA1021;Vinh Phuong BTS;Central;Khanh Hoa;Nha Trang;Thôn Như Xuân - Xã Vĩnh Phương- Thành phố Nha Trang- Tỉnh Khánh Hòa;109,14166;12,28631;VNC55;VNC55,,,,,,
30KHA1022;Vinh Trung;Central;Khanh Hoa;Nha Trang;Thôn Võ Dòng - Xã Vĩnh Trung- Thành phố Nha Trang- Tỉnh Khánh Hòa;109,12026;12,25191;VNC55;VNC55,,,,,,
30KHA1023;Tuan Le BTS;Central;Khanh Hoa;Vạn Ninh;Thôn Tuần Lễ - Xã Vạn Thọ - Huyện Vạn Ninh - Tỉnh Khánh Hòa;109,36413;12,74077;VNC55;VNC55,,,,,,
30KHA1024;Van khanh (Ninh Lam);Central;Khanh Hoa;Vạn Ninh;Thôn Ninh Lâm - Xã Vạn Khánh - Huyện Vạn Ninh- Tỉnh Khánh Hòa;109,27627;12,74465;VNC55;VNC55,,,,,,
30KHA1025;Van Ninh 3 BTS;Central;Khanh Hoa;Vạn Ninh;Thôn Tân Đức Tây - Xã Vạn Lương - Huyện Vạn Ninh - Tỉnh Khánh Hòa;109,21;12,67083;VNC55;VNC55,,,,,,
30KHA1026;Van Phuoc BTS;Central;Khanh Hoa;Vạn Ninh;Thôn Tân Phước - Xã Vạn Phước - Huyện Vạn Ninh - Tỉnh Khánh Hòa;109,32062;12,79861;VNC55;VNC55,,,,,,
30KHA1027;Xuan Son BTS;Central;Khanh Hoa;Vạn Ninh;Thôn Xuân Thọ - Xã Xuân Sơn- Huyện Vạn Ninh- Tỉnh Khánh Hòa;109,14404;12,682;VNC55;VNC55,,,,,,
30KHA1028;Van Luong BTS;Central;Khanh Hoa;Vạn Ninh;Thôn Mỹ Đồng - xã Vạn Lương - Vạn Ninh - Tỉnh Khánh Hòa;109,18526;12,7094;VNC55;VNC55,,,,,,
30KHA1029;Đắc Lộc;Central;Khanh Hoa;Nha Trang;Thôn Đắc Lộc,Như Xuân,Vĩnh Phương,Tp Nha Trang,Khánh Hòa;109,15344;12,29529;VNC55;VNC55,,
30KHA1030;Phú Cang I;Central;Khanh Hoa;Vạn Ninh;Phú Cang,Vạn Phú,Vạn Ninh,Khánh Hòa;109,22701;12,71262;VNC55;VNC55,,,
20KTM1001;Đăk Ruồng;Central;Kon Tum;Đăkrve;Thôn 2,Thị trấn Đăkrve,Kon Rẫy,Kon Tum;108,20711;14,48047;MIS;MIS,,,
20KTM1002;ĐăkPxi;Central;Kon Tum;DHA-Dak Ha;Thôn 6,Xã Đăk Pxi,Huyện Đăk Hà;107,95261;14,67057;MIS;MIS,,,,
20KTM1003;ĐăkPxi 2;Central;Kon Tum;DHA-Dak Ha;Thôn 4,Xã Đăk Hring,Huyện Đăk Hà;107,92395;14,63158;MIS;MIS,,,,
20KTM1004;Ngọc Hồi 2;Central;Kon Tum;NHO-Ngoc Hoi;Thôn Xuân Tân,Xã Đăk Xú,Huyện Ngọc Hồi;107,66738;14,69964;MIS;MIS,,,,
30KTM1001;Dak Glong(Dak Kroong) BTS;Central;Kon Tum;DGL-Dak Glei;Xã Dak Kroong,Huyện Đắk Glei,Tỉnh Kon Tum;107,6129;14,91234;VNC55;VNC55,,,,
30KTM1002;Dak Man BTS;Central;Kon Tum;DGL-Dak Glei;Xã Đăk Man,Huyện Đắk Glei,Tỉnh Kon Tum;107,73496;15,21694;VNC55;VNC55,,,,
30KTM1003;Cua Khau Viet CPC BTS;Central;Kon Tum;DHA-Dak Ha;Xã Dak Uy,Huyện Đắk Hà,Tỉnh Kon Tum;107,99111;14,46169;VNC55;VNC55,,,,
30KTM1004;Dak Kla(Dak Bla) BTS;Central;Kon Tum;DHA-Dak Ha;Xã Đăk BLa,Huyện Đắk Hà,Tỉnh Kon Tum;107,95562;14,44219;VNC55;VNC55,,,,
30KTM1005;Ha Mon(thay Đồi 720);Central;Kon Tum;DHA-Dak Ha;Xã Hà Mồn - Huyện Đắk Hà - Tỉnh Kon Tum;107,99731;14,56112;VNC55;VNC55,,,,,,
30KTM1006;Ngoc Tu;Central;Kon Tum;DTO-Dak To;Xã Ngọc Tụ - Huyện Đăk Tô - Kon Tum;107,79495;14,71631;VNC55;VNC55,,,,,,
30KTM1007;Tan Lap (Dak Ruong);Central;Kon Tum;KRA-Kon Ray;Xã Tân Lập,Huyện Kon Rẫy- Tỉnh Kon Tum;108,17902;14,45794;VNC55;VNC55,,,,,
30KTM1008;Doan Ket Ward BTS;Central;Kon Tum;KTU-Kon Tum;Phường Lê Lợi - Thị xã Kontum- Tỉnh Kon Tum;107,985949;14,30911;VNC55;VNC55,,,,,,
30KTM1009;Cua khau Viet Lao (Bo Y ) BTS;Central;Kon Tum;NHO-Ngoc Hoi;Cửa khẩu Bờ Y,xã Bờ Y,Huyện Ngọc Hồi,Tỉnh Kon Tum;107,55775;14,7108;VNC55;VNC55,,,
30KTM1010;Ca Nhay ;Central;Kon Tum;NHO-Ngoc Hoi;Xã Đắk Rông,Huyện Ngọc Hồi,Tỉnh Kon Tum;107,69797;14,78583;VNC55;VNC55,,,,
30KTM1011;Ngoc Hoi BTS (Sa Loong);Central;Kon Tum;NHO-Ngoc Hoi;Đăk Kan - Xã Sa Loong - Huyện Ngọc Hồi - Tỉnh Kon Tum;107,63372;14,59516;VNC55;VNC55,,,,,,
10LDG1001;LD4526;South;Lam Dong;DLI-Di Linh;07 Thôn Phú Hiệp 3,xã Gia Hiệp,huyện Di Linh,Lâm Đồng;108,18085;11,6282;GII;GII,,,
10LDG1002;LD4528;South;Lam Dong;DTR-Duc Trong;473 Thôn Ninh Hòa,xã Ninh Gia,huyện Đức Trọng,Lâm Đồng;108,30599;11,63548;GII;GII,,,
21LDG1001;08LDO005;South;Lam Dong;DLA-Da Lat;Tồ 4,Thôn Đa Quý,Xuân Thọ,Đà Lạt,LĐO;108,50859;11,92351;MIS;MIS 2,,
21LDG1002;08LDO017;South;Lam Dong;Bảo Lộc;Thôn 2,Lộc Châu,TX Bảo Lộc,LDO;107,7422;11,52909;MIS;MIS 2,,,
21LDG1003;08LDO021;South;Lam Dong;Bảo Lộc;607 Nguyễn Văn Cừ,Lộc Khánh,Bảo Lộc,LĐO;107,83692;11,56544;MIS;MIS 2,,,
21LDG1004;08LDO032;South;Lam Dong;Bảo Lộc;Số 180,Phan Chu trinh,P.Lộc Tiến,TX. Bảo Lộc;107,76592;11,54005;MIS;MIS 2,,,
21LDG1005;08LDO008;South;Lam Dong;DLA-Da Lat;33B,Đa Phú,P.7,Tp. Đà Lạt,LĐO;108,41474;11,9857;MIS;MIS 2,,
21LDG1006;08LDO020;South;Lam Dong;Bảo Lộc;2/12 Lam Sơn,P. Lộc Sơn,TX. Bảo Lộc,LĐO;107,81924;11,53259;MIS;MIS 2,,,
21LDG1007;08LDO023;South;Lam Dong;Bảo Lộc;Xóm 3,Thôn 1,Xã Đambri,TX. Bảo Lộc,Lâm Đồng;107,8067;11,57569;MIS;MIS 2,,
21LDG1008;08LDO050;South;Lam Dong;DLI-Di Linh;Thôn 10 Xã Hòa Nam,Di Linh,LDO;107,9212;11,43994;MIS;MIS 2,,,,
21LDG1009;08LDO065;South;Lam Dong;DTE-Da Teh;KP 3A,Thị trấn Đạ Tẻh,LĐO;107,47163;11,52406;MIS;MIS 2,,,,
21LDG1010;08LDO092;South;Lam Dong;DTR-Duc Trong;Thôn Prớe,Phú Hội,Đức Trọng,LĐO;108,37627;11,68387;MIS;MIS 2,,,
21LDG1011;08LDO104;South;Lam Dong;Lac Duong;Khu phố Bon Dong II,Lạc Dương,LĐO;108,42502;12,01778;MIS;MIS 2,,,,
30LDG1001;08LDO041;South;Lam Dong;Bảo Lâm;Thôn 5 - Lộc Ngãi -  Bảo Lâm -  Lâm Đồng;107,87922;11,61305;VNC55;VNC55,,,,,,
30LDG1002;LD Loc Quang;South;Lam Dong;Bảo Lâm;Xã Lộc Quảng-Huyện Bảo Lâm-Lâm Đồng;107,79476;11,61343;VNC55;VNC55,,,,,,
30LDG1003;08LDO024;South;Lam Dong;Bảo Lộc;Thôn 6,Xã Đam BRi,TP Bảo Lộc,Tỉnh Lâm Đồng;107,79382;11,58717;VNC55;VNC55,,,
30LDG1004;08LDO018;South;Lam Dong;Bảo Lộc;50/18 Đuờng 1/5 - Bảo Lộc - Lâm Đồng;107,80206;11,5391;VNC55;VNC55,,,,,,
30LDG1005;08LDO022;South;Lam Dong;Bảo Lộc;Tân Bình 2 - Xã Lộc Thanh -  Huyện Bảo Lộc - Lâm Đồng;107,87376;11,57953;VNC55;VNC55,,,,,,
30LDG1006;08LDO034;South;Lam Dong;Bảo Lộc;Thôn 11,Đại Lào,TP Bảo Lộc,Tỉnh Lâm Đồng;107,76933;11,46637;VNC55;VNC55,,,
30LDG1007;08LDO178;South;Lam Dong;Bảo Lộc;An Hòa,Lộc An,TP Bảo Lộc,Tỉnh Lâm Đồng;107,90567;11,57024;VNC55;VNC55,,,
30LDG1008;08LDO185;South;Lam Dong;Bảo Lộc;Thôn Lang Bang,Xã Sơn Điền,Huyện Di Linh,Lâm Đồng;108,05094;11,39843;VNC55;VNC55,,,
30LDG1009;LD Loc Nam;South;Lam Dong;Bảo Lộc;Ấp 8,Lộc Nam,TP Bảo Lộc,Tỉnh Lâm Đồng;107,85944;11,421;VNC55;VNC55,,,
30LDG1010;08LDO043;South;Lam Dong;CTI-Cat Tien;Xóm 2 - Thôn 2  - Quảng Ngãi - Cát Tiên - Lâm Đồng;107,37888;11,52133;VNC55;VNC55,,,,,,
30LDG1011;08LDO047;South;Lam Dong;CTI-Cat Tien;Gia Viễn - Cát Tiên - Lâm Đồng;107,36333;11,60799;VNC55;VNC55,,,,,,
30LDG1012;08LDO081;South;Lam Dong;DDU-Don Duong;40 Cầu Sắt - Tu Tra - Đơn Dương - Lâm Đồng;108,43028;11,74353;VNC55;VNC55,,,,,,
30LDG1013;08LDO084;South;Lam Dong;DDU-Don Duong;Thôn Răng go II - xã Kađơn - Đơn Dương - Lâm Đồng;108,50017;11,72763;VNC55;VNC55,,,,,,
30LDG1014;08LDO085;South;Lam Dong;DDU-Don Duong;Pró Ngó – Pró - Đơn Dương - Lâm Đồng;108,54586;11,7092;VNC55;VNC55,,,,,,
30LDG1015;08LDO087;South;Lam Dong;DDU-Don Duong;278 Xóm 5- Nghĩa Hiệp 1 - KaĐơ - Đơn Dương - Lâm Đồng;108,53064;11,75362;VNC55;VNC55,,,,,,
30LDG1016;08LDO089;South;Lam Dong;DDU-Don Duong;Thôn KaĐơn  – xã KaĐao - Đơn Dương - Lâm Đồng;108,47504;11,70393;VNC55;VNC55,,,,,,
30LDG1017;08LDO061;South;Lam Dong;DHO-Da Huoai;Phước Duẫn - Phước Lộc - Đa họai - Lâm Đồng;107,61812;11,43978;VNC55;VNC55,,,,,,
30LDG1018;08LDO062;South;Lam Dong;DHO-Da Huoai;Khu phố 6,Xã Đạm Bri,Huyện Đạ Hoai,Tỉnh Lâm Đồng;107,67915;11,42227;VNC55;VNC55,,,
30LDG1019;08LDO063;South;Lam Dong;DHO-Da Huoai;Thôn 1 - Xã Đập Loa - Huyện Đạ Họai -Tỉnh Lâm Đồng;107,65419;11,38862;VNC55;VNC55,,,,,,
30LDG1020;08LDO064;South;Lam Dong;DHO-Da Huoai;Thôn Phước Bình,Xã Phước Lộc,Huyện Đa Hoai- Tỉnh Lâm Đồng;107,62373;11,47898;VNC55;VNC55,,,,
30LDG1021;LD Da P Loa;South;Lam Dong;DHO-Da Huoai;Thôn 4,Xã Da Phước Loa,huyện Đạ Hoai,Lâm Đồng;107,66174;11,37169;VNC55;VNC55,,,
30LDG1022;08LDO148;South;Lam Dong;DLA-Da Lat;Hẽm 20,Hùng Vương,Phường 10,TP. Đà Lạt,Tỉnh Lâm Đồng;108,46851;11,94484;VNC55;VNC55,,
30LDG1023;08LDO149;South;Lam Dong;DLA-Da Lat;Thôn Xuân Trường 1,Xã Xuân Hùng,Tp Đà Lạt,Tỉnh Lâm Đồng;108,55042;11,88486;VNC55;VNC55,,,
30LDG1024;08LDO173;South;Lam Dong;DLA-Da Lat;177B - Đường 1/5 tổ 11 khu 6,P. B'Lao,TP Bảo Lộc,Tỉnh Lâm Đồng;107,7987;11,52842;VNC55;VNC55,,,
30LDG1025;08LDO054;South;Lam Dong;DLI-Di Linh;Klong Trao 2- Gung Re- Di Linh- Tỉnh Lâm Đồng;108,06786;11,49311;VNC55;VNC55,,,,,,
30LDG1026;08LDO055;South;Lam Dong;DLI-Di Linh;Xóm 2 - Thôn 1 - Xã Liên Đầm - Huyện Di Linh - Tỉnh Lâm Đồng;108,04819;11,572;VNC55;VNC55,,,,,,
30LDG1027;08LDO056;South;Lam Dong;DLI-Di Linh;Số 11 - Khu 11 - Ngô Sĩ Liên - TT Di Linh - Huyện Di Linh - Tỉnh Lâm Đồng;107,97906;11,55554;VNC55;VNC55,,,,,,
30LDG1028;08LDO186;South;Lam Dong;DLI-Di Linh;Thôn Khiêng,Xã Sơn Điền,Huyện Di Linh,Tỉnh Lâm Đồng;108,03361;11,36263;VNC55;VNC55,,,
30LDG1029;LD Đinh Trang Thượng ;South;Lam Dong;DLI-Di Linh;Xã Đinh Trang Thượng,Huyện Di Linh,Tỉnh Lâm Đồng;107,97191;11,734487;VNC55;VNC55,,,,
30LDG1030;LD Tân Thượng;South;Lam Dong;DLI-Di Linh;Xã Tân Thượng,Huyện Di Linh,Tỉnh Lâm Đồng ;108,00437;11,6628;VNC55;VNC55,,,,
30LDG1031;08LDO073;South;Lam Dong;DRO-Dam Rong;Ấp 2,Xã Rô Mem,Huyện Đam Rông,Tỉnh Lâm Đồng;108,19612;12,06949;VNC55;VNC55,,,
30LDG1032;08LDO076;South;Lam Dong;DRO-Dam Rong;Thôn Đạ Xế - xã Đam Brông - huyện Đam Rông;108,23624;12,16648;VNC55;VNC55,,,,,,
30LDG1033;08LDO045;South;Lam Dong;DTE-Da Teh;Xã An Nhơn-Huyện Đạ Tẻh-Tỉnh Lâm Đồng;107,45035;11,51194;VNC55;VNC55,,,,,,
30LDG1034;08LDO067;South;Lam Dong;DTE-Da Teh;Thôn 4 - Triều Hải - Đạ Tech - Lâm Đồng;107,53873;11,51919;VNC55;VNC55,,,,,,
30LDG1035;08LDO069;South;Lam Dong;DTE-Da Teh;Ấp 8,Xã Mỹ Đức,Huyện Đạ Tẻh,Tỉnh Lâm Đồng;107,5408;11,56738;VNC55;VNC55,,,
30LDG1036;LD Quoc Oai;South;Lam Dong;DTE-Da Teh;Ấp 2,Xã Quốc Oai,Huyện Đạ Tẻh,Tỉnh Lâm Đồng;107,50851;11,55845;VNC55;VNC55,,,
30LDG1037;08LDO095;South;Lam Dong;DTR-Duc Trong;Tổ 1- Đội 1 - Phú Thạnh - Hiệp Thạnh - Đức Trọng - Lâm Đồng;108,39582;11,7598;VNC55;VNC55,,,,,,
30LDG1038;LD Ta Hin;South;Lam Dong;DTR-Duc Trong;Thôn 1-Tà Hin,Huyện Đức Trọng,Tỉnh Lâm Đồng;108,34225;11,59484;VNC55;VNC55,,,,
30LDG1039;LD Ta Nang;South;Lam Dong;DTR-Duc Trong;Xã Tà Năng,Huyện Đức Trọng,Tỉnh Lâm Đồng;108,44463;11,56711;VNC55;VNC55,,,,
20LSN1001;Bắc Sơn;North;Lang Son;Bắc Sơn;01A Tiểu khu Lê Hồng Phong-TT Bắc Sơn-huyện Bắc Sơn-LS;106,31853;21,89975;MIS;MIS,,,,,,
20LSN1002;Châu Sơn;North;Lang Son;Đình Lập;Châu Sơn-Đình Lập-Lạng Sơn.;103,6245;22,318889;MIS;MIS,,,,,,
20LSN1003;Chợ Đồng Bành;North;Lang Son;Chi Lăng;Thôn Cây Hồng-TT Chi Lăng-huyện Chi Lăng- Lạng Sơn;106,48875;21,56826;MIS;MIS,,,,,,
20LSN1004;Hoàng Đồng;North;Lang Son;Lạng Sơn;Thôn Chi Mạc-Hoàng Đồng-TP Lạng Sơn;106,74594;21,88173;MIS;MIS,,,,,,
20LSN1005;Khu Bụt;North;Lang Son;Hữu Lũng;Thôn Đồng Bưa-xã Yên Bình-Hữu Lũng -Lạng Sơn;106,2719;21,60604;MIS;MIS,,,,,,
20LSN1006;Lò Gạch Hợp Thành;North;Lang Son;Cao Lộc;Tổ 3,Khối 5-Xã Hợp Thành- huyện Cao Lộc-Tỉnh Lạng Sơn;106,78481;21,85535;MIS;MIS,,,,,
20LSN1007;Mỏ Nhài;North;Lang Son;Bắc Sơn;Phố Mỏ Nhài-xã Hưng Vũ-Bắc Sơn-Lạng Sơn;106,34911;21,83662;MIS;MIS,,,,,,
20LSN1008;Yên Thịnh;North;Lang Son;Hữu Lũng;Thôn Diễn-Yên Thịnh-Hữu Lũng-Lạng Sơn;106,354;21,62232;MIS;MIS,,,,,,
22LSN1001;Bảo Lâm;North;Lang Son;Cao Lộc;Thôn Pò Coọc,xã Bảo Lâm,huyện Cao Lộc;106,7437;21,9831;MIS;Tan Phat,,,,
22LSN1002;Bình Độ;North;Lang Son;Tràng Định;Đài truyền hình Tràng Định,xã Quốc Việt,huyện Tràng Định;106,6055;22,1943;MIS;Tan Phat,,,,
22LSN1003;Chợ Kỳ Lừa;North;Lang Son;Lạng Sơn;Trung tâm Dịch vụ Thương Mại Lạng Sơn,số 208 Trần Đăng Ninh,P Hoàng Văn Thụ,TP Lạng Sơn;106,7562;21,8593;MIS;Tan Phat,,,
22LSN1004;CK Bảo Lâm;North;Lang Son;Cao Lộc;Cửa khẩu Bảo Lâm,Thôn Pò Pheo,xã Bảo Lâm,huyện Cao Lộc,Lạng Sơn;106,7678;21,9982;MIS;Tan Phat,,
22LSN1005;CK Nà Nưa;North;Lang Son;Tràng Định;Thôn Nà Nưa,xã Quốc Khánh,huyện Tràng Định,LS;106,5744;22,3687;MIS;Tan Phat,,,
22LSN1006;Cường Lợi;North;Lang Son;Đình Lập;Cty Lâm Nghiệp Đình Lập,thôn Quang Hòa,xã Cường Lợi,huyện Đình Lập,Lạng Sơn;107,1322;21,5153;MIS;Tan Phat,,
22LSN1007;Đồi Văn Vỉ;North;Lang Son;Lạng Sơn;Khối Đại Thắng,phường Chi Lăng,thành phố Lạng Sơn ;106,7524;21,8315;MIS;Tan Phat,,,,
22LSN1008;Ga Lạng Sơn;North;Lang Son;Lạng Sơn;Số 6 Lê Đại Hành,phường Vĩnh Trại,TP Lạng Sơn;106,7686;21,8551;MIS;Tan Phat,,,,
22LSN1009;Hoàng Văn Thụ;North;Lang Son;Lạng Sơn;Số 13 khối Cửa Bắc - P. Chi Lằng - TP. LS;106,45129;21,50836;MIS;Tan Phat,,,,,,
22LSN1010;Hoàng Việt;North;Lang Son;Văn Lãng;Thôn Nà Tình,xã Hoàng Việt,Văn Lãng,LS;106,6377;22,0218;MIS;Tan Phat,,,
22LSN1011;Hồng Phong;North;Lang Son;Cao Lộc; xã Hồng Phong,Cao Lộc,LS;106,6763;21,9234;MIS;Tan Phat,,,,
22LSN1012;Hùng Việt;North;Lang Son;Tràng Định;Thôn Đèo Khách,Hùng Việt,Tràng Định,LS;106,5236;22,1851;MIS;Tan Phat,,,
22LSN1013;Kháng Chiến;North;Lang Son;Tràng Định;Thôn Bản Năm,xã Kháng Chiến,Tràng Định;106,5185;22,219;MIS;Tan Phat,,,,
22LSN1014;Minh Tiến;North;Lang Son;Hữu Lũng;thôn Hố Vạng,Minh Tiến,Hữu Lũng;106,287;21,5571;MIS;Tan Phat,,,,
22LSN1015;Pắc Khuông;North;Lang Son;Bình Gia;Thôn PắcKhuông,xã Thiện Thuật,Bình Gia;106,2695;22,0104;MIS;Tan Phat,,,,
22LSN1016;Tân Liên;North;Lang Son;Cao Lộc;Thôn An Dinh 2,xã Tân Liên,Cao Lộc,lạng Sơn;106,8247;21,8024;MIS;Tan Phat,,,
22LSN1017;Tân Mỹ;North;Lang Son;Văn Lãng;Thôn Tà Lài,xã Tân Mỹ,Văn Lãng,LS;106,6755;21,977;MIS;Tan Phat,,,
22LSN1018;Tân Thanh TV;North;Lang Son;Văn Lãng;Thôn Bản Mẫu,xã Tân Thanh,Văn Lãng,Lạng Sơn;106,6646;22,0098;MIS;Tan Phat,,,
22LSN1019;Tân Tiến;North;Lang Son;Tràng Định;Thôn Áng Mô,xã Tân Tiến,Tràng Định;106,3263;22,3087;MIS;Tan Phat,,,,
22LSN1020;Tô Hiệu;North;Lang Son;Bình Gia;Thôn Tân Yên,xã Tô Hiệu,Bình Gia,LS;106,3761;21,9517;MIS;Tan Phat,,,
22LSN1021;Tri Phương;North;Lang Son;Tràng Định;xã Tri Phương,Tràng Định,LS;106,486;22,3024;MIS;Tan Phat,,,,
22LSN1022;Trùng Quán;North;Lang Son;Văn Lãng;Thôn Bản Vạc,xã Trùng Quán,Văn lãng;106,5935;22,1202;MIS;Tan Phat,,,,
22LSN1023;Tú Xuyên;North;Lang Son;Văn Quán;Thôn Hang Là,xã Tú Xuyên,Văn Quán,LS ;106,4868;21,8368;MIS;Tan Phat,,,
22LSN1024;Văn Mịch;North;Lang Son;Bình Gia;GĐ ông Hoàng Văn Mục,xã Văn Mịch,Hồng Phong,Bình Gia,LS;106,4178;22,1034;MIS;Tan Phat,,
22LSN1025;Yên Khoái;North;Lang Son;Lộc Bình;UBND xã Yên Khoái,Lộc Bình,LS;107,0158;21,8051;MIS;Tan Phat,,,,
10LAN1001;Bình Tứ;South;Long An;Tân Hưng;ấp Cả Cối,xã Hưng Điền A,huyện Vĩnh Hưng,tỉnh Long An;105,77236;10,99271;GII;GII,,,
10LAN1002;Chùa Nổi;South;Long An;Tân Hưng;ấp Rạch Mây,xã Tuyên Bình,huyện Vĩnh Hưng,tỉnh Long An;105,86901;10,83174;GII;GII,,,
10LAN1003;Đồn Rạch Cóc;South;Long An;Cần Đước;ấp Rạch Cát,xã Long Hựu Đông,huyện Cần Đước,tỉnh Long An;106,72111;10,50339;GII;GII,,,
10LAN1004;Ngã 3 Rạch Mít;South;Long An;Bến Lức;ấp 5,xã Tân Bửu,huyện Bến Lức,tỉnh Long An;106,52214;10,69226;GII;GII,,,
10LAN1005;Nhị Thành;South;Long An;Thủ Thừa;233/88 ấp 1,xã Nhị Thành,huyện Thủ Thừa,tỉnh Long An;106,4291;10,60122;GII;GII,,,
10LAN1006;Vĩnh Bửu;South;Long An;Tân Hưng;ấp Cà Nổ,xã Vĩnh Lợi,huyện Tân Hưng,Long An;105,75117;10,76502;GII;GII,,,
10LAN1007;Vĩnh Châu B;South;Long An;Tân Hưng;ấp Cà Nổ,xã Vĩnh Lợi,huyện Tân Hưng,Long An;105,70809;10,79839;GII;GII,,,
30LAN1001;08LAN193;South;Long An;Bến Lức;Khu dân cư Thuận Đạo,xã Bến Lức,Huyện Bến Lức,Tỉnh Long An;106,4888;10,62607;VNC55;VNC55,,,
30LAN1002;08LAN197;South;Long An;Bến Lức;93,Ấp 1,Lô 2,Xã Tân Bửu,Huyện Bến Lức,Tỉnh Long An;106,5328;10,67056;VNC55;VNC55,
30LAN1003;08LAN198;South;Long An;Bến Lức;21,Lô C,Ấp 2,Xã Mỹ Yên,Huyện Bến Lức,Tỉnh Long An;106,53003;10,65494;VNC55;VNC55,
30LAN1004;08LAN216;South;Long An;Bến Lức;Số 185,Ấp 5,Xã Thạnh Đức,Huyện Bến Lức,Tỉnh Long An;106,44216;10,64094;VNC55;VNC55,,
30LAN1005;08LAN235;South;Long An;Bến Lức;91A,Tổ 2,Ấp 5,Bình Đức,Bến Lức,Long An;106,41808;10,68117;VNC55;VNC55,
30LAN1006;08LAN241;South;Long An;Bến Lức;190 Ấp 2,Xã Long Hiệp,Huyện Bến Lức,Tỉnh Long An;106,51874;10,63279;VNC55;VNC55,,,
30LAN1007;08LAN244;South;Long An;Bến Lức;41 Ấp 2,Xã Nhựt Chánh,Huyện Bến Lức,Tỉnh Long An;106,45728;10,6192;VNC55;VNC55,,,
30LAN1008;08LAN204;South;Long An;Cần Đước;161 Khu 1C,TT Cần Đước,Cấn Đước,Long An;106,60213;10,52643;VNC55;VNC55,,,
30LAN1009;08LAN205;South;Long An;Cần Đước;148 Tổ 4,Ấp 2,Xã Phước Đông,Huyện Cần Đước,Tỉnh Long An;106,63727;10,50817;VNC55;VNC55,,
30LAN1010;08LAN107;South;Long An;Cần Giuộc;154/14,Tổ 13,Ấp Phước Hòa,Xã Trường Bình,Huyện Cần Giuộc,Tỉnh Long An;106,66969;10,58991;VNC55;VNC55,
30LAN1011;08LAN114;South;Long An;Cần Giuộc;Ấp 5,Xã Đông Thạnh,Cần Giuộc,Long An;106,67226;10,51924;VNC55;VNC55,,,
30LAN1012;08LAN125;South;Long An;Cần Giuộc;Số 126,Ấp Phước Thuận,Xã Phước Lâm,Huyện Cần Giuộc- Tỉnh Long An;106,61913;10,59059;VNC55;VNC55,,,
30LAN1013;08LAN146;South;Long An;CTH-Chau Thanh; Ấp 1,Xã Phước Tân Hưng,Huyện Châu Thành,Tỉnh Long An;106,49142;10,45471;VNC55;VNC55,,,
30LAN1014;08LAN208;South;Long An;CTH-Chau Thanh;Ấp 1 Xã Hiệp Thành -Huyện Châu Thành,Tỉnh Long An;106,44968;10,45742;VNC55;VNC55,,,,,
30LAN1015;08LAN209;South;Long An;CTH-Chau Thanh;03 Ấp Vĩnh Hoà -Xã An Vĩnh Ngãi - TP.Tân An- Tỉnh Long An;106,41216;10,4995;VNC55;VNC55,,,,,,
30LAN1016;08LAN230;South;Long An;CTH-Chau Thanh;87/4,Ấp 4,Xã Hoà Phú,TP.Tân An- Tỉnh Long An;106,44063;10,5115;VNC55;VNC55,,,
30LAN1017;08LAN232;South;Long An;CTH-Chau Thanh;Ấp Vĩnh Xuân A,Xã Dương Xuân Hội,Huyện Châu Thành,Tỉnh Long An;106,46064;10,4316;VNC55;VNC55,,,
30LAN1018;08LAN001;South;Long An;DHO-Duc Hoa;Số 60,Ấp Lộc Thuận,Xã Lộc Giang,Huyện Đức Hòa,Tỉnh Long An;106,29355;11,02045;VNC55;VNC55,,
30LAN1019;08LAN003;South;Long An;DHO-Duc Hoa;Số 240 An Định,Xã An Ninh Đông,Huyện Đức Hòa,Tỉnh Long An;106,32971;10,9917;VNC55;VNC55,,,
30LAN1020;08LAN015;South;Long An;DHO-Duc Hoa;270,Tổ 4,Ấp Tân Bình,Xã Hòa Khánh Tây,Huyện Đức Hòa,Tỉnh Long An;106,37684;10,8749;VNC55;VNC55,
30LAN1021;08LAN237;South;Long An;DHO-Duc Hoa;461,Ấp Tràm Lạc,Mỹ Hạnh Bắc,Đức Hòa,Long An;106,50111;10,89243;VNC55;VNC55,,
30LAN1022;08LAN238;South;Long An;DHO-Duc Hoa;Xã Đức Hòa Đông,Huyện Đức Hòa,Tỉnh Long An;106,50232;10,84653;VNC55;VNC55,,,,
30LAN1023;08LAN155;South;Long An;TAN-Tan An;Lô 36,Khu Đô thị Lợi Bình Nhơn,Lợi Bình Nhơn,TP Tân An,Tỉnh Long An;106,37655;10,54699;VNC55;VNC55,,
30LAN1024;08LAN160;South;Long An;TAN-Tan An;29/9 Nguyễn Thị Hạnh,P.6,TP Tân An,Tỉnh Long An;106,40525;10,54779;VNC55;VNC55,,,
30LAN1025;08LAN167;South;Long An;TAN-Tan An;165 Ấp Nhơn Trị,Xã Nhơn Thạnh Trung,TP Tân An,Tỉnh Long An;106,43997;10,57031;VNC55;VNC55,,,
